ID,TargetB,TargetD,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemMedIncome,DemPctVeterans,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftAvgLast,GiftTimeFirst,GiftTimeLast,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll
95590,0,,16,81,M,H,82400,45463,26,3,5,1,3,9,6.8,10,10,65,17,14,25,36,6,10,13,A,0
95582,1,21,26,,F,U,60700,0,36,2,2,2,2,15,15,15,15,29,24,10,23,22,4,10,9,A,0
95654,1,20,17,64,M,H,67700,59774,24,2,6,0,2,16,10.67,,20,76,17,14,32,48,6,6,18,A,0
95655,0,,23,7,F,U,74200,0,38,4,13,3,6,9.5,9.08,11,11,76,18,14,36,62,6,17,25,S,1
95665,0,,12,83,M,U,94700,59774,16,1,14,1,10,12,6.79,12,12,127,21,12,30,66,4,12,28,A,1
95681,0,,20,80,M,H,61900,55033,32,2,2,2,2,50,50,50,50,29,24,12,26,25,6,13,11,A,0
95701,1,5,17,53,M,U,106300,55033,24,5,43,4,23,10,8.37,10,10,130,21,11,32,83,5,16,33,S,1
95727,1,18,21,45,U,H,36400,49558,43,5,9,2,3,17.8,15.56,18.5,19,69,15,16,36,56,6,16,21,A,0
95728,1,15,18,69,F,H,68700,49558,33,2,12,1,5,25,12.83,25,25,87,25,13,35,64,6,17,25,A,1
95755,0,,18,87,M,H,84400,52567,30,2,13,0,6,14,9.85,,15,120,18,10,29,61,4,4,28,A,1
95762,0,,28,59,F,H,86500,79452,32,4,6,1,2,9.5,8.17,5,11,38,18,13,34,33,6,16,15,A,0
95800,1,20,21,87,M,H,34000,44756,31,3,5,2,3,13.67,10.2,15.5,16,45,21,12,32,37,6,16,16,A,0
95806,0,,27,17,M,H,40000,44756,15,3,6,1,2,11.67,8.67,20,20,57,17,13,32,44,6,14,17,A,0
95831,1,10,48,70,M,U,30100,44698,27,1,2,1,1,15,10.5,15,6,17,15,11,16,14,4,6,5,F,0
95879,1,30,41,54,F,H,36300,45055,35,3,5,1,2,21.67,23,20,20,45,16,15,37,42,6,17,17,A,0
6076,1,10,31,78,F,H,32800,45055,49,2,23,0,10,9.5,5.43,,8,121,25,22,40,100,4,4,27,A,1
95951,1,20,30,49,F,H,34700,48341,48,1,13,1,6,15,8.08,15,15,64,22,12,31,53,6,15,20,A,1
95943,1,13,27,68,M,H,43500,48341,30,4,6,2,3,10,10,10,15,41,18,13,33,37,6,15,14,A,0
95985,0,,48,48,M,U,38600,0,28,2,3,0,0,22.5,20,,20,31,20,13,27,25,6,6,10,A,0
95991,0,,49,,F,U,48000,62589,28,10,27,6,14,3.1,2.93,3,3,87,17,7,26,61,4,15,23,S,1
96000,1,10,31,83,M,H,35900,41240,22,2,24,0,12,7.5,3.58,,10,130,25,9,28,72,4,4,28,A,1
96003,1,6,46,75,F,H,45000,44375,35,3,10,3,4,7,4.8,7,5,98,17,9,25,47,5,12,18,A,1
96008,1,5,41,,F,H,30000,45333,37,8,31,5,18,5,4.84,5,5,118,16,11,31,73,5,15,32,S,1
96031,1,5,45,61,M,H,44000,51181,29,2,7,1,3,10,6,5,15,64,26,7,22,41,4,12,15,A,1
96039,1,9,45,63,F,U,43900,0,26,7,28,3,15,8.29,6.89,8.67,8,105,19,13,35,78,6,17,30,S,1
96040,0,,51,17,M,H,47300,53010,40,8,32,6,19,5.75,4.5,5.5,6,130,17,11,28,72,6,16,32,S,1
96047,1,17,36,41,M,U,47200,48554,30,4,9,2,4,15.5,14.22,15,15,67,17,13,34,58,6,16,23,A,1
96075,1,5,36,73,M,H,56800,47942,37,5,20,2,9,5,4.7,5,5,104,16,13,32,68,5,13,26,S,1
96080,1,5,36,77,F,U,56800,47942,37,3,18,3,12,5.67,3.44,5.67,3,119,16,10,27,62,4,11,26,S,1
96093,1,7,40,,M,H,53700,48602,29,5,12,4,8,6.4,5.67,6.25,8,101,17,14,31,52,6,14,21,A,1
96156,0,,45,72,F,H,43200,49292,29,1,1,1,1,23,23,23,23,16,16,11,16,14,5,7,6,F,0
96175,1,5,41,82,M,U,25800,42796,5,10,18,4,5,5.8,5.56,6,6,52,20,6,26,40,4,15,17,S,1
190679,0,,49,67,F,U,36100,45250,29,2,11,1,4,11,9.18,10,12,77,18,13,33,57,6,15,22,A,0
96220,1,14,43,62,F,U,28100,39649,38,3,14,1,8,12.33,7.71,13,12,93,20,13,34,66,6,16,27,A,1
96253,0,,36,75,M,H,28300,37883,36,1,9,1,4,25,16.33,25,25,101,16,13,34,66,6,17,28,A,0
96251,1,10,41,53,F,H,19200,37883,18,4,15,3,9,7.5,5.87,6.67,5,89,17,13,32,60,6,17,25,A,1
96273,0,,31,,M,U,44400,0,15,3,5,1,2,12.67,12.2,10,15,41,18,13,35,36,6,17,16,A,0
96344,1,10,41,,F,H,29300,41210,17,3,19,1,11,9,6.16,7,10,129,15,7,22,62,3,10,25,A,1
96417,0,,40,51,F,H,64600,67560,30,2,7,1,4,16,9.57,12,20,100,19,13,31,60,6,14,24,A,1
96426,1,10,40,39,M,U,72000,65846,30,5,13,4,9,11,7.92,11.25,10,123,15,13,30,71,6,15,30,S,1
190515,0,,40,64,M,U,72000,65846,30,3,7,2,5,14.33,11,14.5,15,92,15,12,29,54,5,12,20,A,0
96441,1,25,35,73,M,H,91500,63159,28,2,10,1,8,25,14.7,25,25,86,24,13,35,60,6,17,27,A,1
96348,1,6,40,73,F,H,77300,63159,34,3,3,3,3,6.67,6.67,6.67,10,24,17,13,23,22,6,11,9,N,1
96448,1,8,35,76,F,U,76000,63159,39,4,11,1,5,8.5,6.91,10,10,122,16,9,20,44,4,8,17,A,0
96482,0,,18,43,F,H,69100,47473,34,2,10,2,6,10,7.8,10,10,78,18,14,33,56,6,15,23,A,1
96454,0,,16,72,M,U,71400,47473,39,1,2,1,1,28,15.5,28,3,17,15,12,17,15,5,7,6,N,0
4194,0,,40,73,F,H,56900,58514,31,2,9,1,7,150,111.11,150,150,130,18,20,42,93,7,18,37,A,0
96548,1,7,30,65,F,H,29000,35263,37,3,5,2,3,6.67,7,6.5,10,38,18,12,29,30,6,13,12,A,0
96589,0,,25,76,F,H,48700,42757,26,2,8,0,2,25,20.25,,25,112,15,13,32,63,6,6,25,A,0
96644,0,,21,55,M,H,42900,52294,36,4,5,2,3,18.5,15.8,17,20,50,16,14,29,36,6,13,15,A,0
185149,1,5,41,76,M,H,39600,52294,44,1,17,1,11,10,8.65,10,0,113,4,14,32,77,5,13,28,A,1
96690,0,,15,79,M,H,72200,60977,35,3,16,3,10,21.67,16.94,21.67,20,113,25,13,34,75,6,17,30,A,1
96679,1,5,11,47,M,H,87000,60977,30,7,14,3,5,5.71,6.43,5,5,64,15,14,36,52,6,17,21,S,1
96673,0,,28,,M,H,55100,60977,26,10,11,7,8,5.6,5.36,5.14,7,41,17,13,31,32,6,16,15,S,1
96729,0,,30,,F,U,46200,0,24,5,7,3,4,7,6.86,6.67,8,40,17,14,33,36,6,15,15,A,1
96763,1,20,27,79,F,H,42700,48940,41,4,16,3,13,16.25,10.75,15,20,105,19,13,35,75,6,17,30,S,1
96778,0,,22,,F,H,70900,78594,17,1,5,0,3,15,6.6,,15,81,26,9,27,45,4,4,17,A,0
96773,0,,22,56,M,H,87900,78594,28,1,1,1,1,20,20,20,20,17,17,10,15,14,4,6,5,F,0
96849,0,,44,50,F,U,65800,58068,29,1,6,0,5,15,10.83,,15,129,19,10,28,57,4,4,28,A,0
96827,0,,49,82,M,U,40100,54688,28,9,33,7,26,4.78,3.82,4.71,7,129,17,16,34,89,7,18,36,F,1
96851,0,,44,,F,U,65800,0,29,2,15,2,10,10,9.87,10,10,129,24,9,25,62,4,11,27,A,1
187472,1,15,22,,F,U,75300,0,21,6,7,4,5,13.17,12.57,12.5,14,32,16,7,14,14,2,6,6,E,1
96923,1,10,42,,U,U,65000,0,29,4,4,4,4,7.5,7.5,7.5,10,29,17,14,27,26,6,12,10,A,1
96960,1,8,49,57,M,H,92700,44755,28,3,17,1,10,15,6.65,20,15,122,18,14,35,75,6,16,31,S,1
97063,0,,41,45,F,U,47300,52465,43,1,4,1,4,20,16.25,20,20,40,25,4,15,19,2,7,8,A,0
3109,1,25,22,63,M,H,100200,42375,23,1,37,0,11,25,21.27,,25,129,4,39,56,110,9,9,35,A,1
190651,1,10,22,45,F,U,75300,55540,17,1,1,0,0,25,25,,25,16,16,13,18,15,5,5,6,F,0
97049,1,25,24,60,F,H,81600,55540,28,3,13,1,11,20,15.08,20,20,123,19,13,32,72,6,15,31,S,1
97040,0,,24,,F,H,182800,55540,35,3,14,2,11,13.67,10.43,13,15,122,16,14,34,71,6,15,29,S,1
97020,1,17,24,58,F,H,63600,55540,43,2,4,1,2,16,14.25,17,17,67,21,10,26,45,4,11,17,A,0
97026,1,10,24,50,F,H,59800,55540,15,8,14,6,10,12,11.5,10.67,22,74,18,13,34,57,6,17,23,S,1
97055,1,22,49,67,F,H,41200,52188,40,1,6,0,1,16,9.33,,16,76,26,10,28,46,5,5,19,A,0
97185,0,,41,,F,U,52400,37990,39,5,24,2,13,5.8,5.13,5,7,128,18,8,25,57,4,13,24,S,1
97077,1,12,24,69,F,H,82000,37990,45,2,6,1,4,12.5,9.5,10,10,89,17,13,29,49,6,13,19,A,0
97095,0,,41,63,F,H,33200,40750,32,4,8,2,4,6,5,7,8,44,19,12,30,33,6,15,15,A,0
97100,0,,41,,M,U,31500,51661,0,3,10,2,4,6.67,5.3,7.5,5,75,15,7,20,29,4,10,11,A,0
164330,0,,17,,M,U,56300,0,31,6,17,4,11,15.67,12.82,15.25,16,68,17,13,29,51,6,16,22,S,1
97153,0,,40,74,M,H,57200,43728,59,3,14,2,6,7,4.71,7.5,7,69,17,11,27,49,5,12,18,S,1
6981,1,10,0,,F,U,39700,0,0,7,31,4,10,5.29,5.13,5,5,79,9,26,47,88,9,19,25,A,1
97210,1,20,38,37,F,H,51800,47500,22,3,9,3,5,27,26.44,27,27,67,24,8,28,49,4,15,21,A,1
97263,0,,36,87,U,H,51000,47500,29,2,22,1,16,6.5,6.55,8,8,125,18,8,23,70,4,11,26,S,1
97221,1,25,49,66,F,U,41800,46477,39,2,6,0,2,20,11,,25,67,15,12,29,46,5,5,18,A,1
98191,1,10,36,,F,U,41600,0,34,3,9,2,8,14,12.78,10,10,119,19,13,32,67,6,15,29,A,0
97315,1,14,30,69,M,H,87500,41148,30,5,10,2,4,9.4,7.6,9,11,57,17,13,34,46,6,17,20,A,0
97357,0,,45,,U,H,40600,40739,35,1,4,1,3,17,11,17,17,55,21,12,31,42,6,15,16,A,0
97700,0,,27,32,M,U,71300,0,36,10,17,7,10,3.2,3.12,3,5,53,18,12,31,39,6,16,17,S,1
100640,1,30,16,36,M,H,76400,64196,45,2,7,1,3,30.5,25.57,32,29,65,15,14,36,58,6,17,22,A,0
97421,0,,45,65,F,U,40300,39375,28,5,37,4,17,5.6,5.01,4.5,10,113,17,13,34,78,6,17,30,S,1
97424,1,5,53,,M,U,41300,39375,37,6,33,3,20,4.33,4.85,3.67,3,129,18,10,31,81,5,16,33,S,1
97499,0,,21,76,M,H,44200,44353,42,5,24,5,13,6.4,4.96,6.4,7,105,17,10,25,67,5,14,27,S,1
97576,0,,27,57,F,U,28300,0,28,3,7,1,3,13.33,11.29,10,20,45,18,15,37,45,6,17,17,A,1
97513,0,,41,73,M,H,33700,40375,34,4,15,1,7,6.75,5.13,8,8,131,16,14,26,56,6,11,24,S,1
191155,0,,45,,M,U,45500,0,25,1,1,0,0,25,25,,25,20,20,11,18,15,5,5,7,F,0
97537,1,4,41,27,M,U,31600,36906,39,6,7,3,4,4.33,4.14,3.67,4,40,15,12,30,31,5,13,13,A,0
97543,0,,36,59,M,U,37300,0,43,4,12,3,8,17.5,9.42,15,20,113,17,13,34,65,6,17,26,S,1
97538,0,,36,,M,H,40500,36906,37,2,4,2,4,17,12.5,17,20,45,24,9,26,29,5,12,12,A,1
97552,1,50,30,69,F,U,22600,27438,29,2,2,0,0,14,14,,20,28,18,10,22,20,4,4,8,A,0
97596,1,15,30,39,F,U,35000,40508,36,2,3,1,2,12.5,10,10,15,39,26,10,28,28,4,13,13,A,1
97652,1,10,27,,F,U,71400,54752,48,5,9,5,6,13.2,13.11,13.2,15,40,24,12,34,37,6,17,16,A,1
190840,1,25,30,47,M,H,48500,47256,30,1,4,0,1,25,21.25,,25,68,17,12,26,45,6,6,18,A,0
250,1,15,20,87,F,U,46900,47256,46,7,24,4,10,12.86,10.88,12.5,12,87,17,23,43,94,11,22,39,A,1
13655,1,15,24,63,F,U,86700,54684,33,2,14,1,6,15,13.21,20,20,76,5,29,47,76,8,17,24,S,1
97691,1,16,24,67,U,H,87900,54684,35,3,3,2,2,9.67,9.67,7,15,30,16,12,26,24,6,12,10,A,1
97689,1,10,40,61,M,H,82100,54684,32,3,4,3,3,10,10,10,10,29,18,12,25,24,6,13,11,A,1
97705,0,,24,7,F,U,96200,49907,35,3,18,2,7,10,8.67,10,10,87,23,10,30,62,4,13,23,A,1
97736,1,15,28,44,M,U,57000,49907,25,1,4,0,1,15,8,,15,65,20,10,21,33,4,4,11,A,0
97687,0,,24,40,M,H,96200,49907,35,3,3,2,2,11.67,11.67,12.5,10,23,18,14,24,23,6,11,9,N,0
97774,1,25,36,45,F,H,47000,43731,41,5,9,1,4,27.8,17.89,25,28,53,18,12,34,43,6,17,20,A,1
130262,0,,30,71,F,H,103600,55288,30,5,13,3,8,6.4,5.46,6.67,6,64,18,12,30,47,5,13,19,S,1
97804,0,,34,79,M,U,72600,0,45,2,5,0,3,17,13.4,,18,78,18,12,29,51,5,5,20,A,0
97829,1,10,40,46,M,H,81900,71191,33,5,17,4,12,7.6,4.72,7.5,9,116,16,11,29,67,5,13,29,S,1
97828,0,,44,43,F,H,85400,71191,24,2,6,0,0,17.5,12,,20,97,19,14,33,51,6,6,20,A,0
12676,0,,40,78,M,U,80900,71191,33,5,14,2,5,28.6,17.21,26,25,86,12,42,64,89,7,18,26,S,1
97837,0,,30,67,F,H,32700,48438,27,4,5,3,3,11.5,10.4,8.67,10,29,16,14,27,25,6,12,10,A,1
97838,0,,43,,F,U,46700,43750,31,3,3,3,3,13.33,13.33,13.33,10,29,22,12,26,24,6,13,11,A,0
97921,0,,30,84,F,H,57500,66505,36,2,11,2,10,16,9.91,16,15,130,19,13,35,69,6,17,32,A,1
97916,0,,46,26,M,H,58800,66505,42,5,8,3,4,24.4,20.5,23.67,33,53,18,13,33,46,6,16,19,A,1
189150,0,,34,66,M,U,80800,66505,30,4,7,1,1,10,8.14,11,10,44,4,13,32,33,6,14,13,A,0
790,1,15,46,71,M,U,58000,53929,29,1,11,0,4,15,8.36,,15,68,18,16,35,67,5,5,24,A,1
97941,0,,49,37,F,H,61400,53929,30,2,5,1,2,16,11.8,20,20,53,18,8,28,36,4,13,14,A,0
189027,1,10,42,78,F,U,60600,42305,29,3,21,2,13,11,8.81,11,10,125,4,13,33,75,6,15,33,S,1
98422,0,,45,75,M,U,30100,44596,36,3,7,2,4,12.33,10.14,11,15,65,15,14,30,46,6,13,17,A,1
98030,0,,30,78,F,U,45100,44596,40,3,21,0,13,10,6.29,,10,126,25,12,32,71,5,5,31,A,1
98033,1,20,53,78,F,U,15200,40402,31,1,3,1,1,20,14.67,20,20,56,17,12,29,38,6,13,15,A,0
98046,0,,45,57,M,U,26600,42500,33,1,1,0,0,20,20,,20,20,20,10,17,15,4,4,6,F,0
98085,1,10,48,,M,U,46400,0,29,4,10,4,7,10,10.2,10,10,80,17,8,27,55,4,15,23,A,0
2964,0,,43,,M,H,29200,40375,35,7,24,2,7,10.43,8.54,10.5,10,69,4,36,56,103,11,21,27,A,1
98099,1,21,49,31,F,H,58800,48441,21,3,3,2,2,13.33,13.33,12.5,15,32,15,11,28,26,5,12,11,A,0
98113,0,,38,,F,H,58800,48441,30,1,9,1,7,20,15,20,20,122,26,8,23,59,5,15,29,A,1
98147,0,,53,,M,U,36200,38184,31,2,2,0,0,16,16,,17,28,18,10,23,21,4,4,9,A,0
8195,1,6,53,58,M,U,35400,0,30,6,15,4,7,6.67,7.73,7.5,5,67,19,13,34,61,6,17,24,S,1
98165,0,,45,71,F,H,36200,38477,33,2,7,1,6,11,8,7,15,105,16,11,23,51,4,9,20,A,1
97227,0,,43,73,M,H,36200,38477,30,1,24,0,13,15,21,,15,125,15,12,32,81,5,5,32,A,1
98176,0,,45,44,M,U,39100,48071,38,2,3,0,0,22.5,18.33,,25,42,17,14,34,33,6,6,14,A,0
98220,1,10,53,61,M,H,33100,35861,36,2,4,1,2,11,7.5,15,3,41,19,11,28,31,5,12,12,A,0
98221,1,15,53,,U,U,33100,0,36,2,5,0,3,12.5,10,,15,69,18,6,15,29,3,3,10,A,0
98225,0,,41,47,F,H,30700,41608,58,1,1,1,1,15,15,15,15,17,17,10,15,13,4,6,5,F,0
98249,1,10,49,,F,U,60900,55144,23,3,3,3,3,6.67,6.67,6.67,10,26,18,12,25,21,6,12,10,N,1
98260,0,,51,,M,U,34800,39940,28,3,12,2,6,13,7.83,12,14,123,17,13,32,66,6,15,31,A,1
98275,1,9,43,,U,H,28400,35469,29,6,14,6,11,14.17,9.07,14.17,9,88,21,15,36,58,8,18,25,S,1
98277,0,,49,61,F,U,39600,34833,28,6,7,3,4,6.5,6,7,5,32,15,19,35,39,9,16,16,F,1
98282,1,15,44,62,M,U,43900,49492,32,1,5,1,3,15,10.6,15,15,75,21,10,26,45,4,10,17,A,0
10001,1,16,22,42,M,U,67500,0,34,2,9,1,4,12,11.22,10,14,52,18,33,52,70,6,14,17,S,1
220,1,8,30,45,M,H,55000,43927,49,7,22,4,11,6.14,5.55,6,7,87,5,25,41,79,9,16,29,S,1
98335,1,21,27,57,F,H,38500,43927,36,2,11,2,9,20,13.09,20,21,105,21,13,30,63,6,15,27,A,1
98374,1,15,28,77,F,H,37600,41155,43,5,23,3,11,9.4,6.22,9,10,125,23,13,33,72,6,15,30,A,1
98382,0,,30,87,F,H,23500,41155,40,7,20,4,12,5.86,3.8,6,7,126,18,12,32,63,6,17,29,S,1
98394,0,,43,,M,H,39600,40956,31,3,5,1,1,7,5.8,6,5,32,18,11,24,25,5,11,9,A,0
98426,0,,49,55,M,H,44000,51596,32,3,22,1,11,10,7.5,5,5,125,24,9,29,73,4,13,31,S,1
98437,1,10,43,77,F,H,44300,53750,38,4,11,0,6,8.5,5.73,,8,116,15,13,31,66,6,6,28,S,1
98443,0,,39,46,M,H,60400,56442,30,2,18,1,12,14,9,14,14,123,24,10,27,76,5,13,31,A,1
98447,0,,35,72,F,U,83900,0,33,3,7,2,4,18.33,12.57,12,31,88,16,12,30,48,5,13,19,A,0
98470,1,14,37,86,F,H,49200,46608,32,3,16,3,14,12.67,8.75,12.67,14,105,17,8,18,42,4,11,21,A,1
98536,1,15,49,,M,U,41400,39750,31,3,10,2,7,13.33,11.5,12.5,15,126,21,12,34,67,6,17,31,A,1
12022,0,,37,86,F,U,44200,46272,36,5,16,5,7,13,14.19,13,5,80,16,30,50,95,6,17,29,A,1
1431,0,,49,76,M,H,41200,42813,33,8,17,3,5,10.38,7.94,11.67,19,52,15,23,44,69,9,19,27,A,1
98672,1,5,30,32,M,H,47000,41594,37,5,20,3,10,4.6,4.2,4.33,5,86,17,12,33,66,5,15,24,S,1
97359,0,,45,,F,H,59100,38770,44,2,30,1,17,10,6.87,9,11,129,18,13,32,81,5,13,30,A,1
6695,1,6,27,31,M,H,47100,38770,43,7,34,3,17,6.14,5.65,6.67,8,127,15,14,35,86,5,15,34,S,1
98731,1,15,24,39,F,H,146200,59396,31,1,1,1,1,15,15,15,15,20,20,8,15,13,3,6,5,F,0
98793,1,10,49,69,M,H,33200,40389,28,5,7,3,5,8.4,8.14,8.33,10,49,19,12,32,41,6,15,16,A,1
137017,0,,53,83,F,H,43800,40389,62,2,6,0,2,12.5,10.33,,15,78,17,8,22,38,4,4,14,A,0
7174,1,10,36,67,F,U,50400,40389,26,2,44,1,19,11,8.36,10,12,128,20,11,28,95,4,12,32,A,1
98821,1,10,36,71,F,U,34000,36503,34,4,9,2,3,9.25,9,9.5,10,44,18,12,34,38,6,17,17,A,0
98873,0,,48,56,M,U,36100,40224,33,1,10,0,6,75,48,,25,93,18,13,35,66,6,6,27,A,1
98876,0,,53,82,F,U,30100,37083,28,2,14,0,7,9,5.86,,10,126,16,11,29,64,4,4,26,A,1
10554,1,20,53,,M,H,31400,36529,31,2,6,0,1,17.5,13.33,,20,86,16,13,31,63,5,5,20,A,1
98901,1,25,53,71,F,H,29100,39231,32,2,2,0,0,12.5,12.5,,15,27,19,11,25,21,5,5,10,A,0
98921,0,,36,67,M,H,37300,42861,32,1,4,0,3,20,13,,20,52,18,12,31,43,6,6,19,A,1
98941,1,9,36,50,F,U,42300,40622,31,6,6,3,3,8.17,8.17,6.67,10,35,18,13,31,30,6,15,13,A,0
98964,0,,43,27,F,U,38000,0,28,2,15,0,9,10,7.17,,10,127,18,11,30,68,4,4,28,A,1
98962,1,25,49,74,F,U,38000,40417,28,2,3,0,1,15,11.67,,20,54,19,14,27,34,6,6,12,A,0
98991,0,,43,83,F,U,39100,44063,32,4,12,3,8,12.5,8.25,12.67,12,105,17,9,24,53,4,11,21,S,1
99003,0,,43,57,M,U,34900,40417,33,1,2,0,1,50,50,,50,45,18,13,32,37,6,6,15,A,0
99044,0,,35,86,M,U,66500,41760,22,4,17,3,12,23.75,12.82,23.33,25,126,15,13,33,77,6,16,32,A,1
99051,0,,36,35,F,U,39400,0,34,3,3,0,0,14,14,,20,32,19,12,26,26,6,6,10,A,0
99063,0,,53,68,F,H,31800,39750,33,2,11,0,8,18.5,8.82,,20,125,18,14,34,65,6,6,27,A,1
99066,1,5,50,67,M,H,20600,28409,29,8,23,5,11,5.5,4.43,5.4,5,88,15,11,27,57,5,14,24,S,1
99076,0,,36,28,M,H,40200,44409,27,9,12,5,6,10.11,9.75,10,9,41,15,14,33,38,6,15,14,A,1
10490,1,15,53,,F,U,30300,35833,35,1,8,1,1,15,19.5,15,15,37,7,27,32,50,5,7,6,F,0
99141,0,,36,69,F,U,38000,37659,35,12,21,6,11,3.33,3.38,3.67,5,78,17,13,34,58,6,16,24,S,1
99136,1,12,36,80,M,H,32600,37659,44,3,5,0,1,12.33,11.4,,10,40,17,13,33,35,6,6,14,A,0
99139,0,,49,37,M,U,44100,37659,31,2,9,1,5,20,13.89,20,20,77,23,12,32,59,6,16,24,A,0
99209,1,3,28,27,F,H,51700,41530,43,2,19,1,12,4,2.58,5,3,128,19,9,23,59,4,9,24,S,1
99219,0,,43,,U,U,41800,41289,31,2,22,1,11,17.5,9,20,15,130,16,10,29,71,4,13,28,S,1
99246,1,20,50,75,F,U,18200,31172,30,3,15,1,8,15,10.27,20,20,112,21,12,33,75,6,17,34,A,1
99255,0,,53,40,M,H,27800,32647,33,3,12,3,9,10,8,10,4,74,18,13,32,58,6,16,22,S,1
99268,1,15,53,58,M,H,37700,39750,33,1,10,1,6,15,9.8,15,15,113,16,15,34,68,6,15,27,A,1
99273,0,,11,46,M,H,294100,140286,30,3,5,1,1,13.33,13,20,20,40,17,8,30,33,4,15,14,A,0
99276,1,15,11,39,F,H,294100,140286,27,2,9,2,5,19.5,13.56,19.5,21,64,19,13,34,56,6,17,22,A,1
99298,1,32,16,57,M,H,70300,55923,34,3,8,2,5,23.33,16.5,25,25,53,24,12,32,44,6,17,19,S,1
99304,0,,18,53,M,H,66900,55923,28,2,4,0,1,41,34.25,,50,77,15,13,27,36,6,6,15,A,0
99325,1,10,24,80,M,H,119100,82506,31,3,3,1,1,10,10,5,13,26,18,12,25,22,6,12,10,N,0
99322,0,,35,17,F,H,184400,82506,28,3,3,1,1,23.33,23.33,20,20,24,18,14,25,24,6,11,9,N,0
99338,1,10,35,50,F,H,184400,82506,28,3,12,1,6,10,7.75,10,10,56,16,14,34,51,6,15,20,S,1
99333,0,,24,71,M,H,125600,82506,38,2,3,2,3,11,9,11,15,40,23,10,28,30,4,11,11,A,0
99382,0,,0,,F,H,70900,51925,0,2,10,1,6,21,11.9,17,25,112,18,13,34,66,6,16,28,A,1
99410,1,17,24,77,F,H,204100,101095,33,3,6,1,3,13.67,9.83,9,9,53,21,10,30,39,5,15,16,A,0
100430,1,25,13,57,F,U,208300,0,28,3,5,3,3,33.33,40,33.33,25,57,16,15,37,52,6,17,21,A,0
14386,1,10,15,86,F,U,252800,101095,25,2,18,1,4,25,24.78,25,25,143,18,27,44,104,6,15,26,A,1
99430,0,,36,72,M,H,43000,42249,47,1,1,1,1,25,25,25,25,17,17,11,16,14,5,7,6,F,0
101302,0,,51,79,M,U,60200,42249,38,2,11,2,6,15,11,15,15,87,24,10,30,60,5,14,23,A,1
101079,0,,27,,M,U,92400,75543,25,12,16,6,8,6.67,6.38,7,6,44,15,15,36,41,6,17,17,S,1
1442,1,24,24,38,F,H,160200,75543,25,8,19,6,10,20.13,18.42,20.17,25,53,6,32,51,78,11,21,26,A,1
99497,1,5,40,35,M,H,83400,80831,26,2,14,0,9,7.5,8.21,,5,105,15,10,27,64,4,4,23,A,1
99501,1,10,12,40,F,H,98800,62944,31,2,2,1,1,10,10,5,15,24,19,12,23,21,6,11,9,N,0
99544,0,,36,87,F,H,52800,49642,34,3,14,1,10,11.67,6.93,11,11,100,15,13,32,65,5,13,24,S,1
99543,1,15,49,74,M,H,67500,49642,29,6,14,1,6,7.83,5.79,9,9,90,17,13,33,59,6,16,25,A,0
99549,0,,49,37,F,H,67500,49642,31,2,6,2,3,18,10.67,18,21,124,22,12,30,47,6,15,19,A,0
6050,1,32,0,,F,U,69100,0,0,13,89,9,41,13.38,10.63,13.22,19,125,4,47,67,157,11,22,43,S,1
4644,0,,11,74,M,H,107200,56843,28,4,13,3,5,12,10.08,11.67,6,63,15,35,54,87,5,15,21,A,0
99570,0,,16,52,M,H,64700,56843,37,2,2,0,0,12.5,12.5,,20,32,21,10,23,24,4,4,8,A,0
99602,1,10,20,70,F,U,64900,0,37,2,17,1,9,10,7.94,10,10,130,24,10,29,69,4,12,27,A,1
99564,0,,12,40,M,H,77800,56843,31,1,1,0,0,50,50,,50,20,20,11,17,16,5,5,6,F,0
99567,1,15,18,66,F,H,73400,56843,38,4,4,2,2,11.25,11.25,10,10,29,15,14,28,25,6,13,11,A,0
157131,0,,29,82,F,U,76100,56543,45,2,4,1,1,18.5,15.5,20,17,40,19,13,34,37,6,16,15,A,0
99647,0,,12,51,F,H,114600,77675,35,1,2,0,0,25,17.5,,25,35,18,13,28,25,6,6,11,A,0
99673,1,22,18,39,F,H,63800,49486,35,2,4,2,4,13,9.5,13,16,44,21,12,29,33,6,14,14,A,1
99736,1,20,36,46,F,U,49600,45583,38,1,21,1,11,17,5.57,17,17,94,26,9,26,59,4,11,23,A,1
99757,0,,44,55,F,H,61700,51534,24,4,18,3,11,15,12.56,13.33,10,104,24,12,33,72,5,15,28,A,1
99761,1,6,39,29,M,U,63100,50957,34,4,5,3,3,7.5,6.6,6,3,29,24,11,27,25,5,13,11,A,0
99803,0,,49,50,M,U,62000,49688,32,5,24,5,11,15.6,14.75,15.6,17,69,20,14,35,62,6,17,24,S,1
188824,0,,49,49,M,H,43800,49688,32,2,3,2,2,16,15.67,16,15,29,5,18,31,29,6,12,11,A,0
186577,0,,49,,F,U,90300,51268,32,3,8,1,1,7.33,6.63,10,3,52,8,20,39,45,7,15,15,A,0
99809,0,,49,52,F,H,65900,51268,32,4,29,3,18,30,16.48,30,30,129,15,13,35,86,6,17,34,S,1
